Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_name,name,38,0.5675925925925926,0,0.0,0.0,0.0,0.82410645,0.83586246,0.8299429,0.9897588,0.9897588,0.9897588
hasparticipantrole,child,has_name,william harvey carney,38,0.5675925925925926,15,0.4698412698412698,0.0,0.0,0.82410645,0.83586246,0.8299429,0.71567684,0.8373245,0.77173626
hasparticipantrole,child,harvey,"carney, 'william harvey carney')",33,0.5555555555555555,16,0.5645833333333333,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7164227,0.81716263,0.7634839
hasparticipantrole,child,has_surname,surname,41,0.6274651274651274,0,0.0,0.0,0.0,0.8059977,0.83134675,0.818476,0.99922776,0.99922776,0.99922776
hasparticipantrole,child,has_surname,carney,41,0.6274651274651274,18,0.4555555555555555,0.0,0.0,0.8059977,0.83134675,0.818476,0.7774481,0.8877703,0.82895476
hasparticipantrole,child,harvey,"carney, 'carney')",33,0.5555555555555555,9,0.4196078431372549,0.0,0.0,0.82452595,0.85153043,0.83781064,0.74360996,0.81627536,0.7782502
hasparticipantrole,child,has_first_name,first_name,44,0.6772486772486772,13,0.4333333333333333,0.0,0.0,0.8008205,0.8335874,0.81687546,0.78130084,0.85800225,0.81785715
hasparticipantrole,child,has_first_name,william,44,0.6772486772486772,33,0.5619047619047619,0.0,0.0,0.8008205,0.8335874,0.81687546,0.7759201,0.92179555,0.8425907
hasparticipantrole,child,harvey,"carney, 'william')",33,0.5555555555555555,26,0.5888888888888889,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7378032,0.8161424,0.7749982
hasparticipantrole,child,has_alternate_name,alternate_name,44,0.6370370370370371,11,0.4238095238095238,0.0,0.0,0.82012516,0.84451854,0.8321431,0.7819258,0.8618281,0.81993496
hasparticipantrole,child,has_alternate_name,bill,44,0.6370370370370371,44,0.6333333333333333,0.0,0.0,0.82012516,0.84451854,0.8321431,0.99876034,0.99876034,0.99876034
hasparticipantrole,child,harvey,"carney, 'bill')",33,0.5555555555555555,30,0.4222222222222222,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7395171,0.81725854,0.77644676
hasparticipantrole,child,relationship record,module:,38,0.5994152046783626,17,0.3952380952380952,0.0,0.0,0.88162684,0.85046554,0.86576587,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_interagent_relationship_type,relationship_type,44,0.65625,18,0.3392156862745097,0.0,0.0,0.807788,0.844925,0.82593924,0.79131675,0.8915633,0.83845425
hasparticipantrole,child,has_interagent_relationship_type,soldier,44,0.65625,33,0.565079365079365,0.0,0.0,0.807788,0.844925,0.82593924,0.9994479,0.9994479,0.9994479
hasparticipantrole,child,harvey,"carney, 'soldier')",33,0.5555555555555555,26,0.5888888888888889,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7511924,0.8156066,0.7820754
hasparticipantrole,child,is_relationship_to,agent,44,0.6037037037037037,0,0.0,0.0,0.0,0.80499184,0.8465568,0.8252513,0.998851,0.998851,0.998851
hasparticipantrole,child,is_relationship_to,comrade,44,0.6037037037037037,33,0.5619047619047619,0.0,0.0,0.80499184,0.8465568,0.8252513,0.9961655,0.9961655,0.9961655
hasparticipantrole,child,harvey,"carney, 'comrade')",33,0.5555555555555555,17,0.4185185185185185,0.0,0.0,0.82452595,0.85153043,0.83781064,0.74705184,0.8165393,0.7802515
hasparticipantrole,child,role record,module:,28,0.4452861952861953,17,0.3952380952380952,0.0,0.0,0.87770486,0.84964365,0.8634463,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_participant_role,participant_role_type,95,0.9766666666666668,23,0.3317460317460317,0.0,0.0,0.87002605,0.9154169,0.8921445,0.75733626,0.86476195,0.8074919
hasparticipantrole,child,has_participant_role,combatant,95,0.9766666666666668,14,0.437037037037037,0.0,0.0,0.87002605,0.9154169,0.8921445,0.81520283,0.8927641,0.8522224
hasparticipantrole,child,harvey,"carney, 'combatant')",33,0.5555555555555555,8,0.4166666666666667,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7520959,0.8157704,0.7826401
hasparticipantrole,child,role_provided_by,event,29,0.4583333333333333,0,0.0,0.0,0.0,0.7889913,0.838095,0.8128022,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,role_provided_by,battle of fort wagner,29,0.4583333333333333,8,0.4158730158730159,0.0,0.0,0.7889913,0.838095,0.8128022,0.76349527,0.8204721,0.7909589
hasparticipantrole,child,harvey,"carney, 'battle of fort wagner')",33,0.5555555555555555,11,0.4875,0.0,0.0,0.82452595,0.85153043,0.83781064,0.73955214,0.81570345,0.7757634
hasparticipantrole,child,recorded_at,event,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,recorded_at,battle of fort wagner,28,0.3619528619528619,8,0.4158730158730159,0.0,0.0,0.8376379,0.85684675,0.8471334,0.76349527,0.8204721,0.7909589
hasparticipantrole,child,harvey,"carney, 'battle of fort wagner')",33,0.5555555555555555,11,0.4875,0.0,0.0,0.82452595,0.85153043,0.83781064,0.73955214,0.81570345,0.7757634
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_sex,sex_type,32,0.5317460317460317,0,0.0,0.0,0.0,0.85044706,0.8548417,0.8526387,0.79695165,0.88794625,0.83999187
hasparticipantrole,child,has_sex,male,32,0.5317460317460317,22,0.4833333333333333,0.0,0.0,0.85044706,0.8548417,0.8526387,0.9938247,0.9938247,0.9938247
hasparticipantrole,child,harvey,"carney, 'male')",33,0.5555555555555555,20,0.4222222222222222,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7461642,0.8166968,0.779839
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_occupation,occupation,50,0.6566137566137565,27,0.4333333333333333,0.0,0.0,0.85138714,0.8635205,0.8574109,0.99899757,0.99899757,0.99899757
hasparticipantrole,child,has_occupation,soldier,50,0.6566137566137565,33,0.565079365079365,0.0,0.0,0.85138714,0.8635205,0.8574109,0.9994479,0.9994479,0.9994479
hasparticipantrole,child,has_occupation,mail carrier,50,0.6566137566137565,24,0.5055555555555555,0.0,0.0,0.85138714,0.8635205,0.8574109,0.81859833,0.9138802,0.8636191
hasparticipantrole,child,harvey,"carney, 'soldier, mail carrier')",33,0.5555555555555555,16,0.5583333333333333,0.0,0.0,0.82452595,0.85153043,0.83781064,0.76108754,0.82519895,0.7918477
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_age,age,40,0.5978835978835978,0,0.0,0.0,0.0,0.8458951,0.8444935,0.8451937,0.998739,0.998739,0.998739
hasparticipantrole,child,has_age,unknown,40,0.5978835978835978,0,0.0,0.0,0.0,0.8458951,0.8444935,0.8451937,0.99898297,0.99898297,0.99898297
hasparticipantrole,child,harvey,"carney, 'unknown')",33,0.5555555555555555,9,0.4185185185185185,0.0,0.0,0.82452595,0.85153043,0.83781064,0.750175,0.8218355,0.7843719
hasparticipantrole,child,has_birthdate,date_of_birth,52,0.6937321937321936,11,0.4256410256410256,0.0,0.0,0.83546257,0.84068596,0.8380661,0.76719123,0.86539996,0.8133417
hasparticipantrole,child,has_birthdate,unknown,52,0.6937321937321936,0,0.0,0.0,0.0,0.83546257,0.84068596,0.8380661,0.99898297,0.99898297,0.99898297
hasparticipantrole,child,harvey,"carney, 'unknown')",33,0.5555555555555555,9,0.4185185185185185,0.0,0.0,0.82452595,0.85153043,0.83781064,0.750175,0.8218355,0.7843719
hasparticipantrole,child,has_deathdate,date_of_death,52,0.6866096866096866,11,0.4256410256410256,0.0,0.0,0.843836,0.8368999,0.84035367,0.77093387,0.86731696,0.81629014
hasparticipantrole,child,has_deathdate,december 9,52,0.6866096866096866,13,0.3666666666666667,0.0,0.0,0.843836,0.8368999,0.84035367,0.8153125,0.863549,0.8387378
hasparticipantrole,child,has_deathdate,1908,52,0.6866096866096866,0,0.0,0.0,0.0,0.843836,0.8368999,0.84035367,0.9985511,0.9985511,0.9985511
hasparticipantrole,child,harvey,"carney, 'december 9, 1908')",33,0.5555555555555555,12,0.491358024691358,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7736087,0.8361426,0.80366105
hasparticipantrole,child,status record,module:,39,0.4995929995929996,17,0.3952380952380952,0.0,0.0,0.87799126,0.8496649,0.8635959,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_person_status,soldier,46,0.6479302832244008,33,0.565079365079365,0.0,0.0,0.81484616,0.8375993,0.8260661,0.9994479,0.9994479,0.9994479
hasparticipantrole,child,has_person_status,medal of honor recipient,46,0.6479302832244008,14,0.4638888888888888,0.0,0.0,0.81484616,0.8375993,0.8260661,0.7661691,0.8398052,0.801299
hasparticipantrole,child,harvey,"carney, 'soldier, medal of honor recipient')",33,0.5555555555555555,12,0.546969696969697,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7615718,0.83519095,0.79668427
hasparticipantrole,child,has_status_generating_event,event,40,0.5819304152637487,0,0.0,0.0,0.0,0.8002901,0.833709,0.81665784,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,has_status_generating_event,battle of fort wagner,40,0.5819304152637487,8,0.4158730158730159,0.0,0.0,0.8002901,0.833709,0.81665784,0.76349527,0.8204721,0.7909589
hasparticipantrole,child,has_status_generating_event,awarded medal of honor,40,0.5819304152637487,7,0.3303030303030303,0.0,0.0,0.8002901,0.833709,0.81665784,0.78783333,0.88233477,0.83241045
hasparticipantrole,child,of fort,"wagner'), has_status_generating_event(medal of honor recipient, 'awarded medal of honor')",16,0.4656084656084656,9,0.5316479400749063,0.0,0.0,0.8692274,0.8465558,0.8577419,0.7229589,0.81587994,0.76661396
hasparticipantrole,child,recorded_at,event,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,recorded_at,battle of fort wagner,28,0.3619528619528619,8,0.4158730158730159,0.0,0.0,0.8376379,0.85684675,0.8471334,0.76349527,0.8204721,0.7909589
hasparticipantrole,child,recorded_at,awarded medal of honor,28,0.3619528619528619,7,0.3303030303030303,0.0,0.0,0.8376379,0.85684675,0.8471334,0.78783333,0.88233477,0.83241045
hasparticipantrole,child,of fort,"wagner'), recorded_at(medal of honor recipient, 'awarded medal of honor')",16,0.4656084656084656,10,0.5349315068493151,0.0,0.0,0.8692274,0.8465558,0.8577419,0.7520873,0.81513864,0.78234464
hasparticipantrole,child,record,module:,25,0.4814814814814814,17,0.3952380952380952,0.0,0.0,0.8637859,0.81298715,0.83761704,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_race_or_color,race_or_color,46,0.60239651416122,22,0.4256410256410256,0.0,0.0,0.7967845,0.84058464,0.8180987,0.7625047,0.8771059,0.8158003
hasparticipantrole,child,has_race_or_color,african-american,46,0.60239651416122,19,0.3416666666666666,0.0,0.0,0.7967845,0.84058464,0.8180987,0.78411525,0.83044016,0.80661315
hasparticipantrole,child,harvey,"carney, african-american)",33,0.5555555555555555,13,0.4933333333333333,0.0,0.0,0.82452595,0.85153043,0.83781064,0.75632393,0.81474084,0.78444636
hasparticipantrole,child,descriptor record,module:,40,0.5653594771241829,17,0.3952380952380952,0.0,0.0,0.87661934,0.84967613,0.86293745,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_ethnolinguistic_descriptor,etnolinguistic_descriptor,42,0.5903133903133903,13,0.4622222222222222,0.0,0.0,0.80015904,0.85139257,0.8249811,0.7258645,0.8448857,0.7808658
hasparticipantrole,child,has_ethnolinguistic_descriptor,english,42,0.5903133903133903,17,0.3952380952380952,0.0,0.0,0.80015904,0.85139257,0.8249811,0.99858254,0.99858254,0.99858254
hasparticipantrole,child,harvey,"carney, 'english')",33,0.5555555555555555,17,0.4185185185185185,0.0,0.0,0.82452595,0.85153043,0.83781064,0.74419546,0.8169617,0.7788827
hasparticipantrole,child,status record,module:,39,0.4995929995929996,17,0.3952380952380952,0.0,0.0,0.87799126,0.8496649,0.8635959,0.9213295,0.9505041,0.93568945
hasparticipantrole,child,has_person_status,enslaved person,46,0.6479302832244008,20,0.5111111111111111,0.0,0.0,0.81484616,0.8375993,0.8260661,0.8632945,0.9148324,0.8883165
hasparticipantrole,child,has_person_status,soldier,46,0.6479302832244008,33,0.565079365079365,0.0,0.0,0.81484616,0.8375993,0.8260661,0.9994479,0.9994479,0.9994479
hasparticipantrole,child,has_person_status,medal of honor recipient,46,0.6479302832244008,14,0.4638888888888888,0.0,0.0,0.81484616,0.8375993,0.8260661,0.7661691,0.8398052,0.801299
hasparticipantrole,child,harvey,"carney, 'enslaved person, soldier, medal of honor recipient')",33,0.5555555555555555,9,0.5385245901639344,0.0,0.0,0.82452595,0.85153043,0.83781064,0.75785846,0.82495934,0.7899866
hasparticipantrole,child,has_status_generating_event,event,40,0.5819304152637487,0,0.0,0.0,0.0,0.8002901,0.833709,0.81665784,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,has_status_generating_event,unknown,40,0.5819304152637487,0,0.0,0.0,0.0,0.8002901,0.833709,0.81665784,0.99898297,0.99898297,0.99898297
hasparticipantrole,child,has_status_generating_event,battle of fort wagner,40,0.5819304152637487,8,0.4158730158730159,0.0,0.0,0.8002901,0.833709,0.81665784,0.76349527,0.8204721,0.7909589
hasparticipantrole,child,has_status_generating_event,awarded medal of honor,40,0.5819304152637487,7,0.3303030303030303,0.0,0.0,0.8002901,0.833709,0.81665784,0.78783333,0.88233477,0.83241045
hasparticipantrole,child,of fort,"wagner'), has_status_generating_event(medal of honor recipient, 'awarded medal of honor')",16,0.4656084656084656,9,0.5316479400749063,0.0,0.0,0.8692274,0.8465558,0.8577419,0.7229589,0.81587994,0.76661396
hasparticipantrole,child,recorded_at,event,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,recorded_at,unknown,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.99898297,0.99898297,0.99898297
hasparticipantrole,child,recorded_at,battle of fort wagner,28,0.3619528619528619,8,0.4158730158730159,0.0,0.0,0.8376379,0.85684675,0.8471334,0.76349527,0.8204721,0.7909589
hasparticipantrole,child,recorded_at,awarded medal of honor,28,0.3619528619528619,7,0.3303030303030303,0.0,0.0,0.8376379,0.85684675,0.8471334,0.78783333,0.88233477,0.83241045
hasparticipantrole,child,of fort,"wagner'), recorded_at(medal of honor recipient, 'awarded medal of honor')",16,0.4656084656084656,10,0.5349315068493151,0.0,0.0,0.8692274,0.8465558,0.8577419,0.7520873,0.81513864,0.78234464
hasparticipantrole,child,has_race_or_color,race_or_color,46,0.60239651416122,22,0.4256410256410256,0.0,0.0,0.7967845,0.84058464,0.8180987,0.7625047,0.8771059,0.8158003
hasparticipantrole,child,has_ethnolinguistic_descriptor,etnolinguistic_descriptor,42,0.5903133903133903,13,0.4622222222222222,0.0,0.0,0.80015904,0.85139257,0.8249811,0.7258645,0.8448857,0.7808658
hasparticipantrole,child,has_status_generating_event,event,40,0.5819304152637487,0,0.0,0.0,0.0,0.8002901,0.833709,0.81665784,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,recorded_at,event,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,has_name,name,38,0.5675925925925926,0,0.0,0.0,0.0,0.82410645,0.83586246,0.8299429,0.9897588,0.9897588,0.9897588
hasparticipantrole,child,has_surname,surname,41,0.6274651274651274,0,0.0,0.0,0.0,0.8059977,0.83134675,0.818476,0.99922776,0.99922776,0.99922776
hasparticipantrole,child,has_first_name,first_name,44,0.6772486772486772,13,0.4333333333333333,0.0,0.0,0.8008205,0.8335874,0.81687546,0.78130084,0.85800225,0.81785715
hasparticipantrole,child,has_alternate_name,alternate_name,44,0.6370370370370371,11,0.4238095238095238,0.0,0.0,0.82012516,0.84451854,0.8321431,0.7819258,0.8618281,0.81993496
hasparticipantrole,child,has_interagent_relationship_type,relationship_type,44,0.65625,18,0.3392156862745097,0.0,0.0,0.807788,0.844925,0.82593924,0.79131675,0.8915633,0.83845425
hasparticipantrole,child,is_relationship_to,agent,44,0.6037037037037037,0,0.0,0.0,0.0,0.80499184,0.8465568,0.8252513,0.998851,0.998851,0.998851
hasparticipantrole,child,has_participant_role,participant_role_type,95,0.9766666666666668,23,0.3317460317460317,0.0,0.0,0.87002605,0.9154169,0.8921445,0.75733626,0.86476195,0.8074919
hasparticipantrole,child,role_provided_by,event,29,0.4583333333333333,0,0.0,0.0,0.0,0.7889913,0.838095,0.8128022,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,recorded_at,event,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,has_sex,sex_type,32,0.5317460317460317,0,0.0,0.0,0.0,0.85044706,0.8548417,0.8526387,0.79695165,0.88794625,0.83999187
hasparticipantrole,child,has_occupation,occupation,50,0.6566137566137565,27,0.4333333333333333,0.0,0.0,0.85138714,0.8635205,0.8574109,0.99899757,0.99899757,0.99899757
hasparticipantrole,child,has_age,age,40,0.5978835978835978,0,0.0,0.0,0.0,0.8458951,0.8444935,0.8451937,0.998739,0.998739,0.998739
hasparticipantrole,child,has_birthdate,date_of_birth,52,0.6937321937321936,11,0.4256410256410256,0.0,0.0,0.83546257,0.84068596,0.8380661,0.76719123,0.86539996,0.8133417
hasparticipantrole,child,has_deathdate,date_of_death,52,0.6866096866096866,11,0.4256410256410256,0.0,0.0,0.843836,0.8368999,0.84035367,0.77093387,0.86731696,0.81629014
hasparticipantrole,child,recorded_at,event,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,has_race_or_color,race_or_color,46,0.60239651416122,22,0.4256410256410256,0.0,0.0,0.7967845,0.84058464,0.8180987,0.7625047,0.8771059,0.8158003
hasparticipantrole,child,has_ethnolinguistic_descriptor,etnolinguistic_descriptor,42,0.5903133903133903,13,0.4622222222222222,0.0,0.0,0.80015904,0.85139257,0.8249811,0.7258645,0.8448857,0.7808658
hasparticipantrole,child,has_status_generating_event,event,40,0.5819304152637487,0,0.0,0.0,0.0,0.8002901,0.833709,0.81665784,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,recorded_at,event,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,has_name,name,38,0.5675925925925926,0,0.0,0.0,0.0,0.82410645,0.83586246,0.8299429,0.9897588,0.9897588,0.9897588
hasparticipantrole,child,has_surname,surname,41,0.6274651274651274,0,0.0,0.0,0.0,0.8059977,0.83134675,0.818476,0.99922776,0.99922776,0.99922776
hasparticipantrole,child,has_first_name,first_name,44,0.6772486772486772,13,0.4333333333333333,0.0,0.0,0.8008205,0.8335874,0.81687546,0.78130084,0.85800225,0.81785715
hasparticipantrole,child,has_alternate_name,alternate_name,44,0.6370370370370371,11,0.4238095238095238,0.0,0.0,0.82012516,0.84451854,0.8321431,0.7819258,0.8618281,0.81993496
hasparticipantrole,child,has_interagent_relationship_type,relationship_type,44,0.65625,18,0.3392156862745097,0.0,0.0,0.807788,0.844925,0.82593924,0.79131675,0.8915633,0.83845425
hasparticipantrole,child,is_relationship_to,agent,44,0.6037037037037037,0,0.0,0.0,0.0,0.80499184,0.8465568,0.8252513,0.998851,0.998851,0.998851
hasparticipantrole,child,has_participant_role,participant_role_type,95,0.9766666666666668,23,0.3317460317460317,0.0,0.0,0.87002605,0.9154169,0.8921445,0.75733626,0.86476195,0.8074919
hasparticipantrole,child,role_provided_by,event,29,0.4583333333333333,0,0.0,0.0,0.0,0.7889913,0.838095,0.8128022,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,recorded_at,event,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,has_sex,sex_type,32,0.5317460317460317,0,0.0,0.0,0.0,0.85044706,0.8548417,0.8526387,0.79695165,0.88794625,0.83999187
hasparticipantrole,child,has_occupation,occupation,50,0.6566137566137565,27,0.4333333333333333,0.0,0.0,0.85138714,0.8635205,0.8574109,0.99899757,0.99899757,0.99899757
hasparticipantrole,child,has_age,age,40,0.5978835978835978,0,0.0,0.0,0.0,0.8458951,0.8444935,0.8451937,0.998739,0.998739,0.998739
hasparticipantrole,child,has_birthdate,date_of_birth,52,0.6937321937321936,11,0.4256410256410256,0.0,0.0,0.83546257,0.84068596,0.8380661,0.76719123,0.86539996,0.8133417
hasparticipantrole,child,has_deathdate,date_of_death,52,0.6866096866096866,11,0.4256410256410256,0.0,0.0,0.843836,0.8368999,0.84035367,0.77093387,0.86731696,0.81629014
hasparticipantrole,child,recorded_at,event,28,0.3619528619528619,0,0.0,0.0,0.0,0.8376379,0.85684675,0.8471334,0.94880927,0.94880927,0.94880927
hasparticipantrole,child,above answer is based on the text provided and might not be a complete or accurate representation of the,"person's life and experiences. it is recommended to verify the information through other credible sources.  the relations for which there is no information listed in the text file have been skipped. the birth and death dates are mentioned in parenthesis after the agent name. for example: william harvey carney (december 9, 1908), was a soldier who was awarded the medal of honor. here the death date is december 9, 1908.  the relations for the person status record module have been added as per the requirements.  the relations for the ethnolinguistic descriptor record module have been added as per the requirements.  the relations for the age record module have been added as per the requirements.  the relations for the sex record module have been added as per the requirements.  the relations for the occupation record module have been added as per the requirements.  the relations for the race record module have been added as per the requirements.  the relations for the person status record module have been added as per the requirements.  the relations for the interagent relationship record module have been added as per the requirements.  the relations for the participant role record module have been added as per the requirements.  the relations for the name record module have been added as per the requirements.  the relations for the alternate name record module have been added as per the requirements.  the relations for the has_race_or_color(agent, race_or_color) have been added as per the requirements.  the relations for the has_ethnolinguistic_descriptor(agent, etnolinguistic_descriptor) have been added as per the requirements.  the relations for the has_person_status (agent, person_status) have been added as per the requirements.  the relations for the has_status_generating_event(person_status, event) have been added as per the requirements.  the relations for the recorded_at(person_status_information, event) have been added as per the requirements.  the relations for the has_name(agent, name) have been added as per the requirements.  the relations for the has_surname(agent, surname) have been added as per the requirements.  the relations for the has_first_name(agent, first_name) have been added as per the requirements.  the relations for the has_alternate_name(agent, alternate_name) have been added as per the requirements.  the relations for the has_interagent_relationship_type(agent, relationship_type) have been added as per the requirements.  the relations for the is_relationship_to(agent, agent) have been added as per the requirements.  the relations for the has_participant_role(agent, participant_role_type) have been added as per the requirements.  the relations for the role_provided_by(agent_role, event) have been added as per the requirements.  the relations for the recorded_at(agent_participation_information, event) have been added as per the requirements.  the relations for the has_sex(agent, sex_type) have been added as per the requirements.  the relations for the has_occupation(agent, occupation) have been added as per the requirements.  the relations for the has_age(agent, age) have been added as per the requirements.  the relations for the has_birthdate(agent, date_of_birth) have been added as per the requirements.  the relations for the has_deathdate(agent, date_of_death) have been added as per the requirements.  the relations for the recorded_at(agent_age_information, event) have been added as per the requirements.  the relations for the has_race_or_color(agent, race_or_color) have been added as per the requirements.  the relations for the has_ethnolinguistic_descriptor(agent, etnolinguistic_descriptor) have been added as per the requirements.  the relations for the has_person_status (agent, person_status) have been added as per the requirements.  the relations for the has_status_generating_event(person_status, event) have been added as per the requirements.  the relations for the recorded_at(person_status_information, event) have been added as per the requirements.  the relations for the has_name(agent, name) have been added as per the requirements.  the relations for the has_surname(agent, surname) have been added as per the requirements.  the relations for the has_first_name(agent, first_name) have been added as per the requirements.  the relations for the has_alternate_name(agent, alternate_name) have been added as per the requirements.  the relations for the has_interagent_relationship_type(agent, relationship_type) have been added as per the requirements.  the relations for the is_relationship_to(agent, agent) have been added as per the requirements.  the relations for the has_participant_role(agent, participant_role_type) have been added as per the requirements.  the relations for the role_provided_by(agent_role, event) have been added as per the requirements.  the relations for the recorded_at(agent_participation_information, event) have been added as per the requirements.  the relations for the has_sex(agent, sex_type) have been added as per the requirements.  the relations for the has_occupation(agent, occupation) have been added as per the requirements.  the relations for the has_age(agent, age) have been added as per the requirements.  the relations for the has_birthdate(agent, date_of_birth) have been added as per the requirements.  the relations for the has_deathdate(agent, date_of_death) have been added as per the requirements.  the relations for the recorded_at(agent_age_information, event) have been added as per the requirements.  the relations for the has_race_or_color(agent, race_or_color",20,0.5350783475783475,0,0.5336296296296297,0.0,0.0,0.7373451,0.8059484,0.77012193,0.6813079,0.7939087,0.733311
hasparticipantrole,deceased person,record,module:,25,0.4814814814814814,18,0.4730158730158729,0.0,0.0,0.8637859,0.81298715,0.83761704,0.8859743,0.8745314,0.88021564
hasparticipantrole,deceased person,has_name,name,38,0.5675925925925926,21,0.3777777777777777,0.0,0.0,0.82410645,0.83586246,0.8299429,0.9074276,0.8569386,0.8814608
hasparticipantrole,deceased person,has_name,william harvey carney,38,0.5675925925925926,28,0.4507936507936508,0.0,0.0,0.82410645,0.83586246,0.8299429,0.74209833,0.8353332,0.78596044
hasparticipantrole,deceased person,harvey,"carney, 'william harvey carney')",33,0.5555555555555555,30,0.4189484126984126,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7326757,0.82233524,0.77492064
hasparticipantrole,deceased person,has_surname,surname,41,0.6274651274651274,27,0.4317460317460317,0.0,0.0,0.8059977,0.83134675,0.818476,0.91200316,0.8598592,0.88516396
hasparticipantrole,deceased person,has_surname,carney,41,0.6274651274651274,38,0.4555555555555555,0.0,0.0,0.8059977,0.83134675,0.818476,0.8027357,0.8733487,0.8365547
hasparticipantrole,deceased person,harvey,"carney, 'carney')",33,0.5555555555555555,38,0.4832866479925303,0.0,0.0,0.82452595,0.85153043,0.83781064,0.76310253,0.8187144,0.7899309
hasparticipantrole,deceased person,has_first_name,first_name,44,0.6772486772486772,24,0.3888888888888888,0.0,0.0,0.8008205,0.8335874,0.81687546,0.82007074,0.85411924,0.8367487
hasparticipantrole,deceased person,has_first_name,william,44,0.6772486772486772,9,0.4031746031746031,0.0,0.0,0.8008205,0.8335874,0.81687546,0.79976165,0.8906036,0.84274167
hasparticipantrole,deceased person,harvey,"carney, 'william')",33,0.5555555555555555,24,0.412962962962963,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7575946,0.82222784,0.78858906
hasparticipantrole,deceased person,has_alternate_name,alternate_name,44,0.6370370370370371,28,0.4301587301587301,0.0,0.0,0.82012516,0.84451854,0.8321431,0.81925476,0.8572165,0.8378058
hasparticipantrole,deceased person,has_alternate_name,bill,44,0.6370370370370371,0,0.0,0.0,0.0,0.82012516,0.84451854,0.8321431,0.9080095,0.85628337,0.8813881
hasparticipantrole,deceased person,harvey,"carney, 'bill')",33,0.5555555555555555,27,0.4277777777777777,0.0,0.0,0.82452595,0.85153043,0.83781064,0.7589872,0.819608,0.78813356
hasparticipantrole,deceased person,relationship record,module:,38,0.5994152046783626,18,0.4730158730158729,0.0,0.0,0.88162684,0.85046554,0.86576587,0.8859743,0.8745314,0.88021564
