Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
hasparticipantrole,child,has_occupation,autobiographer,50,0.6566137566137565,11,0.4238095238095238,0.0,0.0,0.85138714,0.8635205,0.8574109,0.80790144,0.8960594,0.84969985
hasparticipantrole,child,has_ethnolinguistic_descriptor,ethnolinguistic_descriptor,42,0.5903133903133903,19,0.567948717948718,0.0,0.0,0.8001591,0.8513926,0.8249812,0.72307414,0.84410024,0.778914
hasparticipantrole,child,has_ethnolinguistic_descriptor,african-american,42,0.5903133903133903,19,0.3416666666666666,0.0,0.0,0.8001591,0.8513926,0.8249812,0.78411525,0.83044016,0.80661315
hasparticipantrole,child,following ontology module is populated based on the,"text: name record module: 1. has_name(agent, name): has_name(kate drumgoold, 'kate drumgoold') 2. has_surname(agent, surname): has_surname(kate drumgoold, 'drumgoold') 3. has_first_name(agent, first_name): has_first_name(kate drumgoold, 'kate'). age record module: 1. has_age(agent, age): has_age(kate drumgoold,?) 2. has_birthdate(agent, date_of_birth): has_birthdate(kate drumgoold, 'c. 1858 or 1859') 3. has_deathdate(agent, date_of_death): has_deathdate(kate drumgoold,?) person status record module: 1. has_person_status (agent, person_status): has_person_status(kate drumgoold, 'former slave') 2. has_status_generating_event(person_status, event): has_status_generating_event(former slave, 'emancipation') 3. recorded_at(person_status_information, event): recorded_at(former slave, 'emancipation'). race record module: has_race_or_color(agent, race_or_color): has_race_or_color(kate drumgoold, african-american).  note: the birth and death dates are not specified in the text. the person status is mentioned as 'former slave' which implies that she was a slave and was later emancipated.  interagent relationship record module: 1. has_interagent_relationship_type_to(agent, relationship_type): has_interagent_relationship_type_to(kate drumgoold, 'enslaver') 2. is_relationship_to(agent, agent): is_relationship_to(kate drumgoold, 'bwril nate') 3. recorded_at(interagent_relationship_information, event): recorded_at(enslaver, 'sale of estate of joseph dubreuil'), recorded_at(bwril nate, 'emancipation').  note: the relationship type is not specified in the text. the enslaver is not mentioned in the text.  sex record module: 1. has_sex(agent, sex_type): has_sex(kate drumgoold, 'female'). occupation record module: 1. has_occupation(agent, occupation): has_occupation(kate drumgoold, 'autobiographer'). ethnolinguistic descriptor record module: 1. has_ethnolinguistic_descriptor(agent, ethnolinguistic_descriptor): has_ethnolinguistic_descriptor(kate drumgoold, 'african-american').  note: the text does not provide information about the occupation of kate drumgoold. the race or ethnicity is mentioned as 'african-american'.  if you don't know the answer, just say that you don't know, don't try to make up an answer.  if there is no information listed in the text for a specific module relation, skip that relation.  if there is no information about a specific attribute (like age or sex), use a question mark (?) to represent the unknown value.  if there is no information about a specific event or date, use a question mark (?) to represent the unknown value.  if there is no information about a specific relationship, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.",23,0.4505446623093682,0,0.5335117581986225,0.0,0.0,0.83432645,0.83398145,0.8341539,0.66553867,0.803181,0.72791016
hasparticipantrole,deceased person,has_name,name,38,0.5675925925925926,21,0.3777777777777777,0.0,0.0,0.82410645,0.83586246,0.8299429,0.9074276,0.8569386,0.8814608
hasparticipantrole,deceased person,has_name,kate drumgoold,38,0.5675925925925926,34,0.5603174603174603,0.0,0.0,0.82410645,0.83586246,0.8299429,0.7366651,0.84994936,0.789263
hasparticipantrole,deceased person,has_surname,surname,41,0.6274651274651274,27,0.4317460317460317,0.0,0.0,0.8059977,0.83134675,0.818476,0.91200316,0.8598592,0.88516396
hasparticipantrole,deceased person,has_surname,drumgoold,41,0.6274651274651274,25,0.4518518518518519,0.0,0.0,0.8059977,0.83134675,0.818476,0.79349846,0.8749504,0.83223623
hasparticipantrole,deceased person,has_first_name,first_name,44,0.6772486772486772,24,0.3888888888888888,0.0,0.0,0.8008205,0.8335874,0.81687546,0.82007074,0.85411924,0.8367487
hasparticipantrole,deceased person,has_first_name,kate,44,0.6772486772486772,21,0.3777777777777777,0.0,0.0,0.8008205,0.8335874,0.81687546,0.8261892,0.8891286,0.85650426
hasparticipantrole,deceased person,has_age,age,40,0.5978835978835978,22,0.4333333333333333,0.0,0.0,0.8458951,0.8444935,0.8451937,0.9158575,0.8633628,0.8888357
hasparticipantrole,deceased person,has_age,?,40,0.5978835978835978,0,0.0,0.0,0.0,0.8458951,0.8444935,0.8451937,0.8230728,0.8151781,0.8191064
hasparticipantrole,deceased person,has_birthdate,date_of_birth,52,0.6937321937321936,29,0.4414529914529914,0.0,0.0,0.83546257,0.84068596,0.8380661,0.7948231,0.860897,0.82654166
hasparticipantrole,deceased person,has_birthdate,c. 1858 or 1859,52,0.6937321937321936,20,0.4277777777777777,0.0,0.0,0.83546257,0.84068596,0.8380661,0.8192068,0.84074914,0.82983816
hasparticipantrole,deceased person,has_deathdate,date_of_death,52,0.6866096866096866,36,0.505982905982906,0.0,0.0,0.843836,0.8368999,0.84035367,0.8005239,0.8571104,0.8278513
hasparticipantrole,deceased person,has_deathdate,?,52,0.6866096866096866,0,0.0,0.0,0.0,0.843836,0.8368999,0.84035367,0.8230728,0.8151781,0.8191064
hasparticipantrole,deceased person,has_person_status,former slave,46,0.6479302832244008,22,0.5222222222222223,0.0,0.0,0.81484616,0.8375993,0.8260661,0.87270814,0.9000195,0.88615346
hasparticipantrole,deceased person,has_status_generating_event,event,40,0.5819304152637487,30,0.5111111111111111,0.0,0.0,0.8002901,0.833709,0.81665784,0.88724095,0.84886426,0.86762846
hasparticipantrole,deceased person,has_status_generating_event,emancipation,40,0.5819304152637487,37,0.5777777777777778,0.0,0.0,0.8002901,0.833709,0.81665784,0.9149382,0.8635981,0.88852715
hasparticipantrole,deceased person,recorded_at,event,28,0.3619528619528619,30,0.5111111111111111,0.0,0.0,0.8376379,0.85684675,0.8471334,0.88724095,0.84886426,0.86762846
hasparticipantrole,deceased person,recorded_at,emancipation,28,0.3619528619528619,37,0.5777777777777778,0.0,0.0,0.8376379,0.85684675,0.8471334,0.9149382,0.8635981,0.88852715
hasparticipantrole,deceased person,has_race_or_color,race_or_color,46,0.60239651416122,29,0.505982905982906,0.0,0.0,0.7967845,0.84058464,0.8180987,0.7876798,0.8665693,0.8252435
hasparticipantrole,deceased person,has_race_or_color,african-american,46,0.60239651416122,32,0.4819444444444444,0.0,0.0,0.7967845,0.84058464,0.8180987,0.80385834,0.8322449,0.8178054
hasparticipantrole,deceased person,has_interagent_relationship_type_to,relationship_type,42,0.6570105820105819,31,0.530905695611578,0.0,0.0,0.78978306,0.8425759,0.81532574,0.8163928,0.87184894,0.84321004
hasparticipantrole,deceased person,has_interagent_relationship_type_to,enslaver,42,0.6570105820105819,35,0.5861111111111111,0.0,0.0,0.78978306,0.8425759,0.81532574,0.7608362,0.8866924,0.81895715
hasparticipantrole,deceased person,is_relationship_to,agent,44,0.6037037037037037,30,0.3444444444444444,0.0,0.0,0.80499184,0.8465568,0.8252513,0.91309965,0.86086226,0.8862118
hasparticipantrole,deceased person,is_relationship_to,bwril nate,44,0.6037037037037037,16,0.3888888888888888,0.0,0.0,0.80499184,0.8465568,0.8252513,0.78707504,0.86334515,0.82344776
hasparticipantrole,deceased person,recorded_at,event,28,0.3619528619528619,30,0.5111111111111111,0.0,0.0,0.8376379,0.85684675,0.8471334,0.88724095,0.84886426,0.86762846
hasparticipantrole,deceased person,recorded_at,sale of estate of joseph dubreuil,28,0.3619528619528619,29,0.5232323232323233,0.0,0.0,0.8376379,0.85684675,0.8471334,0.74005926,0.85722804,0.79434615
hasparticipantrole,deceased person,recorded_at,emancipation,28,0.3619528619528619,37,0.5777777777777778,0.0,0.0,0.8376379,0.85684675,0.8471334,0.9149382,0.8635981,0.88852715
hasparticipantrole,deceased person,has_sex,sex_type,32,0.5317460317460317,35,0.5055555555555555,0.0,0.0,0.85044706,0.8548417,0.8526387,0.82446253,0.8691262,0.8462054
hasparticipantrole,deceased person,has_sex,female,32,0.5317460317460317,29,0.4555555555555555,0.0,0.0,0.85044706,0.8548417,0.8526387,0.91504097,0.86422294,0.8889062
hasparticipantrole,deceased person,has_occupation,occupation,50,0.6566137566137565,32,0.5444444444444444,0.0,0.0,0.85138714,0.8635205,0.8574109,0.9153512,0.8633206,0.8885749
hasparticipantrole,deceased person,has_occupation,autobiographer,50,0.6566137566137565,28,0.4341269841269841,0.0,0.0,0.85138714,0.86352056,0.85741097,0.83877647,0.8878536,0.8626176
hasparticipantrole,deceased person,has_ethnolinguistic_descriptor,ethnolinguistic_descriptor,42,0.5903133903133903,29,0.5005698005698006,0.0,0.0,0.8001591,0.85139257,0.82498115,0.7442797,0.8509281,0.7940389
hasparticipantrole,deceased person,has_ethnolinguistic_descriptor,african-american,42,0.5903133903133903,32,0.4819444444444444,0.0,0.0,0.8001591,0.85139257,0.82498115,0.80385834,0.8322449,0.8178054
hasparticipantrole,deceased person,following ontology module is populated based on the,"text: name record module: 1. has_name(agent, name): has_name(kate drumgoold, 'kate drumgoold') 2. has_surname(agent, surname): has_surname(kate drumgoold, 'drumgoold') 3. has_first_name(agent, first_name): has_first_name(kate drumgoold, 'kate'). age record module: 1. has_age(agent, age): has_age(kate drumgoold,?) 2. has_birthdate(agent, date_of_birth): has_birthdate(kate drumgoold, 'c. 1858 or 1859') 3. has_deathdate(agent, date_of_death): has_deathdate(kate drumgoold,?) person status record module: 1. has_person_status (agent, person_status): has_person_status(kate drumgoold, 'former slave') 2. has_status_generating_event(person_status, event): has_status_generating_event(former slave, 'emancipation') 3. recorded_at(person_status_information, event): recorded_at(former slave, 'emancipation'). race record module: has_race_or_color(agent, race_or_color): has_race_or_color(kate drumgoold, african-american).  note: the birth and death dates are not specified in the text. the person status is mentioned as 'former slave' which implies that she was a slave and was later emancipated.  interagent relationship record module: 1. has_interagent_relationship_type_to(agent, relationship_type): has_interagent_relationship_type_to(kate drumgoold, 'enslaver') 2. is_relationship_to(agent, agent): is_relationship_to(kate drumgoold, 'bwril nate') 3. recorded_at(interagent_relationship_information, event): recorded_at(enslaver, 'sale of estate of joseph dubreuil'), recorded_at(bwril nate, 'emancipation').  note: the relationship type is not specified in the text. the enslaver is not mentioned in the text.  sex record module: 1. has_sex(agent, sex_type): has_sex(kate drumgoold, 'female'). occupation record module: 1. has_occupation(agent, occupation): has_occupation(kate drumgoold, 'autobiographer'). ethnolinguistic descriptor record module: 1. has_ethnolinguistic_descriptor(agent, ethnolinguistic_descriptor): has_ethnolinguistic_descriptor(kate drumgoold, 'african-american').  note: the text does not provide information about the occupation of kate drumgoold. the race or ethnicity is mentioned as 'african-american'.  if you don't know the answer, just say that you don't know, don't try to make up an answer.  if there is no information listed in the text for a specific module relation, skip that relation.  if there is no information about a specific attribute (like age or sex), use a question mark (?) to represent the unknown value.  if there is no information about a specific event or date, use a question mark (?) to represent the unknown value.  if there is no information about a specific relationship, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.  if there is no information about a specific attribute or event, use a question mark (?) to represent the unknown value.",23,0.4505446623093682,0,0.5338686079292011,0.0,0.0032354796413267,0.83432645,0.83398145,0.8341539,0.6731188,0.8155596,0.7375247
hasdescriptiveoccupation,slave,has_name,name,25,0.5555555555555555,44,0.6333333333333333,0.0,0.0,0.82668453,0.8085345,0.81750876,0.98674506,0.98674506,0.98674506
hasdescriptiveoccupation,slave,has_name,kate drumgoold,25,0.5555555555555555,21,0.5142857142857143,0.0,0.0,0.82668453,0.8085345,0.81750876,0.7247775,0.8557029,0.78481734
hasdescriptiveoccupation,slave,has_surname,surname,34,0.5474386724386724,50,0.6761904761904761,0.0,0.0,0.81374097,0.80933017,0.8115296,0.99910474,0.99910474,0.99910474
hasdescriptiveoccupation,slave,has_surname,drumgoold,34,0.5474386724386724,14,0.0,0.0,0.0,0.81374097,0.80933017,0.8115296,0.7792686,0.90574604,0.8377606
hasdescriptiveoccupation,slave,has_first_name,first_name,32,0.5615079365079364,40,0.4333333333333333,0.0,0.0,0.8083601,0.8101711,0.8092646,0.7804769,0.85652274,0.81673354
hasdescriptiveoccupation,slave,has_first_name,kate,32,0.5615079365079364,44,0.6333333333333333,0.0,0.0,0.8083601,0.8101711,0.8092646,0.81804967,0.9253836,0.8684127
hasdescriptiveoccupation,slave,has_age,age,26,0.5793650793650794,50,0.0,0.0,0.0,0.8445648,0.81374836,0.82887024,0.997996,0.997996,0.997996
hasdescriptiveoccupation,slave,has_age,?,26,0.5793650793650794,0,0.0,0.0,0.0,0.8445648,0.81374836,0.82887024,0.8575586,0.8575586,0.8575586
hasdescriptiveoccupation,slave,has_birthdate,date_of_birth,38,0.6286324786324786,22,0.517948717948718,0.0,0.0,0.84506315,0.81432813,0.829411,0.7657826,0.86296624,0.811475
hasdescriptiveoccupation,slave,has_birthdate,c. 1858 or 1859,38,0.6286324786324786,0,0.0,0.0,0.0,0.84506315,0.81432813,0.829411,0.8010709,0.8440863,0.82201624
hasdescriptiveoccupation,slave,has_deathdate,date_of_death,43,0.652065527065527,22,0.517948717948718,0.0,0.0,0.84517586,0.810403,0.8274243,0.76864135,0.8639147,0.813498
hasdescriptiveoccupation,slave,has_deathdate,?,43,0.652065527065527,0,0.0,0.0,0.0,0.84517586,0.810403,0.8274243,0.8575586,0.8575586,0.8575586
hasdescriptiveoccupation,slave,has_person_status,former slave,39,0.6241830065359477,59,0.4277777777777777,0.0,0.5797386715376658,0.8133801,0.80645883,0.8099047,0.8192723,0.888569,0.85251474
hasdescriptiveoccupation,slave,has_status_generating_event,event,39,0.5815696649029983,40,0.0,0.0,0.0,0.80269194,0.80811995,0.8053968,0.9456985,0.9456985,0.9456985
hasdescriptiveoccupation,slave,has_status_generating_event,emancipation,39,0.5815696649029983,12,0.3555555555555555,0.0,0.0,0.80269194,0.80811995,0.8053968,0.9989089,0.9989089,0.9989089
hasdescriptiveoccupation,slave,recorded_at,event,34,0.5202020202020202,40,0.0,0.0,0.0,0.8368964,0.82681257,0.83182395,0.9456985,0.9456985,0.9456985
hasdescriptiveoccupation,slave,recorded_at,emancipation,34,0.5202020202020202,12,0.3555555555555555,0.0,0.0,0.8368964,0.82681257,0.83182395,0.9989089,0.9989089,0.9989089
hasdescriptiveoccupation,slave,has_race_or_color,race_or_color,39,0.5977668845315903,22,0.517948717948718,0.0,0.0,0.79944545,0.81475776,0.80702895,0.7606814,0.8749234,0.8138126
hasdescriptiveoccupation,slave,has_race_or_color,african-american,39,0.5977668845315903,19,0.5083333333333333,0.0,0.0,0.79944545,0.81475776,0.80702895,0.7818186,0.8288478,0.80464655
hasdescriptiveoccupation,slave,has_interagent_relationship_type_to,relationship_type,41,0.6037698412698412,27,0.4810457516339869,0.0,0.0,0.79242307,0.8133094,0.8027304,0.79065686,0.8897698,0.83729047
hasdescriptiveoccupation,slave,has_interagent_relationship_type_to,enslaver,41,0.6037698412698412,77,0.875,0.0,0.0,0.79242307,0.8133094,0.8027304,0.73324525,0.8851876,0.8020841
hasdescriptiveoccupation,slave,is_relationship_to,agent,38,0.6264245014245015,40,0.0,0.0,0.0,0.81236243,0.82023555,0.81628007,0.99934846,0.99934846,0.99934846
hasdescriptiveoccupation,slave,is_relationship_to,bwril nate,38,0.6264245014245015,40,0.4333333333333333,0.0,0.0,0.81236243,0.82023555,0.81628007,0.7609294,0.8760791,0.8144544
hasdescriptiveoccupation,slave,recorded_at,event,34,0.5202020202020202,40,0.0,0.0,0.0,0.8368964,0.82681257,0.83182395,0.9456985,0.9456985,0.9456985
hasdescriptiveoccupation,slave,recorded_at,sale of estate of joseph dubreuil,34,0.5202020202020202,21,0.5570707070707072,0.0,0.0,0.8368964,0.82681257,0.83182395,0.7183814,0.8656524,0.78517085
hasdescriptiveoccupation,slave,recorded_at,emancipation,34,0.5202020202020202,12,0.3555555555555555,0.0,0.0,0.8368964,0.82681257,0.83182395,0.9989089,0.9989089,0.9989089
hasdescriptiveoccupation,slave,has_sex,sex_type,32,0.5742063492063493,31,0.5499999999999999,0.0,0.0,0.8448945,0.8260191,0.8353502,0.7962352,0.88585114,0.83865595
hasdescriptiveoccupation,slave,has_sex,female,32,0.5742063492063493,36,0.5777777777777778,0.0,0.0,0.8448945,0.8260191,0.8353502,0.9850659,0.9850659,0.9850659
hasdescriptiveoccupation,slave,has_occupation,occupation,68,0.8045940170940171,13,0.4333333333333333,0.0,0.0,0.88979083,0.8535886,0.87131387,0.9993188,0.9993188,0.9993188
hasdescriptiveoccupation,slave,has_occupation,autobiographer,68,0.8045940170940171,21,0.4238095238095238,0.0,0.0,0.88979083,0.8535886,0.87131387,0.8044817,0.89149773,0.8457575
hasdescriptiveoccupation,slave,has_ethnolinguistic_descriptor,ethnolinguistic_descriptor,44,0.6722222222222222,13,0.4606837606837606,0.0,0.0,0.82078665,0.8701205,0.8447339,0.7214574,0.8435664,0.7777482
hasdescriptiveoccupation,slave,has_ethnolinguistic_descriptor,african-american,44,0.6722222222222222,19,0.5083333333333333,0.0,0.0,0.82078665,0.8701205,0.8447339,0.7818186,0.8288478,0.80464655
