Truth Predicate,Truth Object,Generated Predicate,Generated Object,Predicate Fuzzy Ratio,Predicate Jaro-Winkler,Object Fuzzy Ratio,Object Jaro-Winkler,Predicate Cosine Similarity,Object Cosine Similarity,BERT Score Predicate (Precision),BERT Score Predicate (Recall),BERT Score Predicate (F1),BERT Score Object (Precision),BERT Score Object (Recall),BERT Score Object (F1)
hasname,asa coleman,the text does not provide specific information about asa,"coleman's birth and death dates, we cannot populate the age record module with accurate information. similarly, the person status record module does not provide specific information about the events that generated his statuses, so we cannot populate those relations accurately. the race record module is populated with the information that asa coleman was an african-american. the other modules are populated based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. the text does not provide information about asa coleman's occupation before he became a carpenter. therefore, we cannot populate the occupation record module with information about his occupation before he became a carpenter. similarly, the text does not provide information about asa coleman's relationships with other agents, so we cannot populate the interagent relationship record module with information about those relationships. if you don't know the answer, just say that you don't know, don't try to make up an answer. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022",13,0.4642857142857142,1,0.5161495191435311,0.0,0.0183886711502896,0.8041284,0.8248622,0.8143633,0.68493795,0.8376687,0.7536432
hasfirstname,asa,on the provided,"text, we can populate the ontology modules as follows:",22,0.3666666666666667,11,0.5679012345679012,0.0,0.0,0.81812507,0.80709636,0.81257325,0.81079245,0.8049915,0.80788153
hasfirstname,asa,record,module:,22,0.4166666666666667,0,0.0,0.0,0.0,0.8466806,0.7868257,0.81565654,0.91129863,0.87568325,0.893136
hasfirstname,asa,has_name,name,70,0.8736111111111112,29,0.5277777777777778,0.0,0.0,0.8927693,0.90364116,0.8981723,0.94037944,0.86305857,0.9000615
hasfirstname,asa,has_name,asa coleman,70,0.8736111111111112,43,0.8303030303030302,0.0,0.5797386715376658,0.8927693,0.90364116,0.8981723,0.8142304,0.90584254,0.85759676
hasfirstname,asa,has_surname,surname,70,0.8733164983164984,40,0.6507936507936508,0.0,0.0,0.87365,0.89905566,0.8861708,0.9433915,0.8696841,0.9050396
hasfirstname,asa,has_surname,coleman,70,0.8733164983164984,20,0.0,0.0,0.0,0.87365,0.89905566,0.8861708,0.76026297,0.8550372,0.8048698
hasfirstname,asa,has_first_name,first_name,92,0.9666666666666668,31,0.4777777777777778,0.0,0.0,0.89477634,0.9554779,0.9241314,0.8120434,0.83115745,0.8214893
hasfirstname,asa,has_first_name,asa,92,0.9666666666666668,100,1.0,0.0,1.0,0.89477634,0.9554779,0.9241314,0.9999999,0.9999999,0.9999999
hasfirstname,asa,relationship record,module:,32,0.5077276524644946,0,0.0,0.0,0.0,0.85744035,0.8295055,0.84324163,0.91129863,0.87568325,0.893136
hasfirstname,asa,has_interagent_relationship_type,relationship_type,36,0.6030092592592592,20,0.5947712418300654,0.0,0.0,0.7893489,0.83419883,0.8111543,0.8188574,0.8555054,0.8367803
hasfirstname,asa,has_interagent_relationship_type,enslaver,36,0.6030092592592592,36,0.6388888888888888,0.0,0.0,0.7893489,0.83419883,0.8111543,0.7578211,0.85890275,0.80520207
hasfirstname,asa,is_relationship_to,agent,27,0.6203703703703703,25,0.5111111111111111,0.0,0.0,0.796254,0.84509563,0.81994814,0.9443913,0.87023985,0.9058005
hasfirstname,asa,is_relationship_to,slave,27,0.6203703703703703,50,0.6888888888888888,0.0,0.0,0.796254,0.84509563,0.81994814,0.9429604,0.8690683,0.90450776
hasfirstname,asa,record,module:,22,0.4166666666666667,0,0.0,0.0,0.0,0.8466806,0.7868257,0.81565654,0.91129863,0.87568325,0.893136
hasfirstname,asa,has_sex,sex_type,53,0.6349206349206349,18,0.4861111111111111,0.0,0.0,0.8443815,0.84909904,0.84673375,0.82629156,0.84946823,0.8377196
hasfirstname,asa,has_sex,male,53,0.6349206349206349,29,0.5277777777777778,0.0,0.0,0.8443815,0.84909904,0.84673375,0.934892,0.8589543,0.8953158
hasfirstname,asa,record,module:,22,0.4166666666666667,0,0.0,0.0,0.0,0.8466806,0.7868257,0.81565654,0.91129863,0.87568325,0.893136
hasfirstname,asa,has_occupation,occupation,38,0.5873015873015873,15,0.4777777777777778,0.0,0.0,0.8296397,0.84838605,0.83890814,0.94709253,0.8721026,0.90805197
hasfirstname,asa,has_occupation,carpenter,38,0.5873015873015873,17,0.4814814814814814,0.0,0.0,0.8296397,0.84838605,0.83890814,0.8220515,0.8599733,0.84058493
hasfirstname,asa,has_occupation,politician,38,0.5873015873015873,15,0.0,0.0,0.0,0.8296397,0.84838605,0.83890814,0.94530576,0.8717564,0.90704256
hasfirstname,asa,record,module:,22,0.4166666666666667,0,0.0,0.0,0.0,0.8466806,0.7868257,0.81565654,0.91129863,0.87568325,0.893136
hasfirstname,asa,has_age,age,53,0.7972222222222223,33,0.5555555555555555,0.0,0.0,0.8552192,0.8544051,0.85481197,0.94861114,0.8731876,0.90933806
hasfirstname,asa,has_age,unknown,53,0.7972222222222223,0,0.0,0.0,0.0,0.8552192,0.8544051,0.85481197,0.94476986,0.8702862,0.9059998
hasfirstname,asa,has_birthdate,date_of_birth,64,0.8324786324786324,12,0.47008547008547,0.0,0.0,0.86310005,0.88084036,0.87188,0.7953968,0.8395295,0.81686753
hasfirstname,asa,has_birthdate,unknown,64,0.8324786324786324,0,0.0,0.0,0.0,0.86310005,0.88084036,0.87188,0.94476986,0.8702862,0.9059998
hasfirstname,asa,has_deathdate,date_of_death,48,0.5982905982905983,25,0.47008547008547,0.0,0.0,0.854452,0.86463803,0.8595149,0.8009562,0.83971906,0.81987965
hasfirstname,asa,has_deathdate,unknown,48,0.5982905982905983,0,0.0,0.0,0.0,0.854452,0.86463803,0.8595149,0.94476986,0.8702862,0.9059998
hasfirstname,asa,status record,module:,32,0.5427350427350427,0,0.0,0.0,0.0,0.85469085,0.83031726,0.84232783,0.91129863,0.87568325,0.893136
hasfirstname,asa,has_person_status,former slave,48,0.6857298474945533,27,0.0,0.0,0.0,0.81608367,0.8441602,0.8298845,0.8397745,0.8493136,0.8445171
hasfirstname,asa,has_person_status,politician,48,0.6857298474945533,15,0.0,0.0,0.0,0.81608367,0.8441602,0.8298845,0.94530576,0.8717564,0.90704256
hasfirstname,asa,has_status_generating_event,event,41,0.5833333333333334,0,0.0,0.0,0.0,0.7868943,0.8312139,0.8084471,0.91578037,0.847916,0.88054246
hasfirstname,asa,has_status_generating_event,emancipation,41,0.5833333333333334,27,0.611111111111111,0.0,0.0,0.7868943,0.8312139,0.8084471,0.94662595,0.87307304,0.9083629
hasfirstname,asa,has_status_generating_event,election to virginia house of delegates,41,0.5833333333333334,14,0.452991452991453,0.0,0.0,0.7868943,0.8312139,0.8084471,0.8036987,0.8451153,0.82388693
hasfirstname,asa,to virginia house of,delegates'),31,0.5492063492063491,29,0.4747474747474747,0.0,0.0,0.80353767,0.821086,0.81221706,0.8227525,0.83803433,0.8303231
hasfirstname,asa,recorded_at,event,17,0.4823232323232323,0,0.0,0.0,0.0,0.8381685,0.8478396,0.84297633,0.91578037,0.847916,0.88054246
hasfirstname,asa,recorded_at,emancipation,17,0.4823232323232323,27,0.611111111111111,0.0,0.0,0.8381685,0.8478396,0.84297633,0.94662595,0.87307304,0.9083629
hasfirstname,asa,recorded_at,election to virginia house of delegates,17,0.4823232323232323,14,0.452991452991453,0.0,0.0,0.8381685,0.8478396,0.84297633,0.8036987,0.8451153,0.82388693
hasfirstname,asa,to virginia house of,delegates'),31,0.5492063492063491,29,0.4747474747474747,0.0,0.0,0.80353767,0.821086,0.81221706,0.8227525,0.83803433,0.8303231
hasfirstname,asa,record,module:,22,0.4166666666666667,0,0.0,0.0,0.0,0.8466806,0.7868257,0.81565654,0.91129863,0.87568325,0.893136
hasfirstname,asa,has_race_or_color,race_or_color,41,0.6176470588235294,12,0.47008547008547,0.0,0.0,0.80295146,0.84951186,0.8255757,0.78553194,0.84162384,0.81261104
hasfirstname,asa,has_race_or_color,african-american,41,0.6176470588235294,21,0.5972222222222222,0.0,0.0,0.80295146,0.84951186,0.8255757,0.80065984,0.8121097,0.8063441
hasfirstname,asa,is populated,"with the information that asa coleman was an african-american. the other modules are populated based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. the text does not provide information about asa coleman's occupation before he became a carpenter. therefore, we cannot populate the occupation record module with information about his occupation before he became a carpenter. similarly, the text does not provide information about asa coleman's relationships with other agents, so we cannot populate the interagent relationship record module with information about those relationships. if you don't know the answer, just say that you don't know, don't try to make up an answer. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022",33,0.4777777777777778,0,0.5558531746031746,0.0,0.0111849452290351,0.8595096,0.82897174,0.8439645,0.662926,0.793524,0.72236973
hasfirstname,asa,the text does not provide specific information about asa,"coleman's birth and death dates, we cannot populate the age record module with accurate information. similarly, the person status record module does not provide specific information about the events that generated his statuses, so we cannot populate those relations accurately. the race record module is populated with the information that asa coleman was an african-american. the other modules are populated based on the provided text. if you don't know the answer, just say that you don't know, don't try to make up an answer. the text does not provide information about asa coleman's occupation before he became a carpenter. therefore, we cannot populate the occupation record module with information about his occupation before he became a carpenter. similarly, the text does not provide information about asa coleman's relationships with other agents, so we cannot populate the interagent relationship record module with information about those relationships. if you don't know the answer, just say that you don't know, don't try to make up an answer. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022-06-23 14:27:43, 0.000443 seconds. 2022",24,0.4365079365079365,0,0.6669388495735801,0.0,0.0111440177324989,0.7963094,0.8084562,0.80233675,0.6738276,0.78903055,0.7268928
hassurname,coleman,on the provided,"text, we can populate the ontology modules as follows:",24,0.3888888888888889,20,0.4894179894179893,0.0,0.0,0.8240087,0.7824059,0.80266863,0.7971028,0.7191694,0.75613326
hassurname,coleman,record,module:,25,0.4222222222222222,43,0.6190476190476191,0.0,0.0,0.858367,0.7671593,0.8102043,0.8593798,0.74064094,0.7956045
hassurname,coleman,has_name,name,78,0.9008333333333334,18,0.4285714285714285,0.0,0.0,0.8710339,0.84879225,0.8597692,0.87530154,0.73142785,0.79692316
hassurname,coleman,has_name,asa coleman,78,0.9008333333333334,78,0.735930735930736,0.0,0.5797386715376658,0.8710339,0.84879225,0.8597692,0.85276055,0.8991033,0.87531894
hassurname,coleman,has_surname,surname,95,0.9787878787878788,14,0.3571428571428571,0.0,0.0,0.8961005,0.9267713,0.9111779,0.88209105,0.7329401,0.8006284
hassurname,coleman,has_surname,coleman,95,0.9787878787878788,100,1.0,0.0,1.0,0.8961005,0.9267713,0.9111779,0.99999994,0.99999994,0.99999994
hassurname,coleman,has_first_name,first_name,67,0.8674074074074074,12,0.465079365079365,0.0,0.0,0.8421279,0.85602653,0.84902036,0.7907971,0.7324822,0.76052344
hassurname,coleman,has_first_name,asa,67,0.8674074074074074,20,0.0,0.0,0.0,0.8421279,0.85602653,0.84902036,0.8550372,0.76026297,0.8048698
hassurname,coleman,relationship record,module:,28,0.4543859649122807,43,0.6190476190476191,0.0,0.0,0.8683466,0.8038423,0.8348503,0.8593798,0.74064094,0.7956045
hassurname,coleman,has_interagent_relationship_type,relationship_type,33,0.544345238095238,25,0.6028011204481792,0.0,0.0,0.78734004,0.8069645,0.7970315,0.7997929,0.7490699,0.7736009
hassurname,coleman,has_interagent_relationship_type,enslaver,33,0.544345238095238,27,0.4900793650793651,0.0,0.0,0.78734004,0.8069645,0.7970315,0.7686626,0.7722299,0.7704421
hassurname,coleman,is_relationship_to,agent,21,0.5333333333333333,33,0.4476190476190476,0.0,0.0,0.79243124,0.81103796,0.8016266,0.88330984,0.73308176,0.80121464
hassurname,coleman,is_relationship_to,slave,21,0.5333333333333333,33,0.5619047619047619,0.0,0.0,0.79243124,0.81103796,0.8016266,0.8814899,0.7327342,0.8002579
hassurname,coleman,record,module:,25,0.4222222222222222,43,0.6190476190476191,0.0,0.0,0.858367,0.7671593,0.8102043,0.8593798,0.74064094,0.7956045
hassurname,coleman,has_sex,sex_type,59,0.8166666666666667,13,0.4226190476190476,0.0,0.0,0.8377816,0.81379986,0.8256166,0.8063063,0.7454268,0.7746723
hassurname,coleman,has_sex,male,59,0.8166666666666667,36,0.5952380952380952,0.0,0.0,0.8377816,0.81379986,0.8256166,0.86970603,0.7295635,0.79349446
hassurname,coleman,record,module:,25,0.4222222222222222,43,0.6190476190476191,0.0,0.0,0.858367,0.7671593,0.8102043,0.8593798,0.74064094,0.7956045
hassurname,coleman,has_occupation,occupation,42,0.6190476190476191,35,0.5738095238095239,0.0,0.0,0.8303581,0.81999755,0.8251453,0.88487476,0.73383784,0.8023099
hassurname,coleman,has_occupation,carpenter,42,0.6190476190476191,38,0.5873015873015873,0.0,0.0,0.8303581,0.81999755,0.8251453,0.82063794,0.7716899,0.7954116
hassurname,coleman,has_occupation,politician,42,0.6190476190476191,47,0.6571428571428571,0.0,0.0,0.8303581,0.81999755,0.8251453,0.88522476,0.73406386,0.8025888
hassurname,coleman,record,module:,25,0.4222222222222222,43,0.6190476190476191,0.0,0.0,0.858367,0.7671593,0.8102043,0.8593798,0.74064094,0.7956045
hassurname,coleman,has_age,age,59,0.8166666666666667,20,0.4920634920634921,0.0,0.0,0.85016096,0.8229029,0.83630985,0.88483316,0.7346491,0.8027774
hassurname,coleman,has_age,unknown,59,0.8166666666666667,29,0.4285714285714285,0.0,0.0,0.85016096,0.8229029,0.83630985,0.8836104,0.7344718,0.802168
hassurname,coleman,has_birthdate,date_of_birth,52,0.6871794871794871,10,0.442002442002442,0.0,0.0,0.857147,0.8427974,0.84991163,0.7806142,0.73591524,0.75760597
hassurname,coleman,has_birthdate,unknown,52,0.6871794871794871,29,0.4285714285714285,0.0,0.0,0.857147,0.8427974,0.84991163,0.8836104,0.7344718,0.802168
hassurname,coleman,has_deathdate,date_of_death,43,0.5615384615384615,30,0.442002442002442,0.0,0.0,0.84491485,0.8257866,0.83524114,0.78623915,0.7371825,0.760921
hassurname,coleman,has_deathdate,unknown,43,0.5615384615384615,29,0.4285714285714285,0.0,0.0,0.84491485,0.8257866,0.83524114,0.8836104,0.7344718,0.802168
hassurname,coleman,status record,module:,35,0.5760683760683761,43,0.6190476190476191,0.0,0.0,0.8659209,0.80488884,0.83429015,0.8593798,0.74064094,0.7956045
hassurname,coleman,has_person_status,former slave,44,0.6735294117647058,32,0.5515873015873015,0.0,0.0,0.8033245,0.8039529,0.8036386,0.8321626,0.75030744,0.789118
hassurname,coleman,has_person_status,politician,44,0.6735294117647058,47,0.6571428571428571,0.0,0.0,0.8033245,0.8039529,0.8036386,0.88522476,0.73406386,0.8025888
hassurname,coleman,has_status_generating_event,event,43,0.6703703703703704,33,0.4476190476190476,0.0,0.0,0.7811483,0.7962039,0.78860426,0.8632047,0.72795546,0.78983194
hassurname,coleman,has_status_generating_event,emancipation,43,0.6703703703703704,42,0.576984126984127,0.0,0.0,0.7811483,0.7962039,0.78860426,0.8852309,0.7343147,0.8027413
hassurname,coleman,has_status_generating_event,election to virginia house of delegates,43,0.6703703703703704,22,0.5036630036630036,0.0,0.0,0.7811483,0.7962039,0.78860426,0.7940934,0.7439908,0.768226
hassurname,coleman,to virginia house of,delegates'),27,0.45,33,0.4559884559884559,0.0,0.0,0.8052214,0.7978549,0.8015212,0.7912569,0.73451614,0.76183146
hassurname,coleman,recorded_at,event,19,0.413131313131313,33,0.4476190476190476,0.0,0.0,0.82886267,0.80970395,0.8191713,0.8632047,0.72795546,0.78983194
hassurname,coleman,recorded_at,emancipation,19,0.413131313131313,42,0.576984126984127,0.0,0.0,0.82886267,0.80970395,0.8191713,0.8852309,0.7343147,0.8027413
hassurname,coleman,recorded_at,election to virginia house of delegates,19,0.413131313131313,22,0.5036630036630036,0.0,0.0,0.82886267,0.80970395,0.8191713,0.7940934,0.7439908,0.768226
hassurname,coleman,to virginia house of,delegates'),27,0.45,33,0.4559884559884559,0.0,0.0,0.8052214,0.7978549,0.8015212,0.7912569,0.73451614,0.76183146
hassurname,coleman,record,module:,25,0.4222222222222222,43,0.6190476190476191,0.0,0.0,0.858367,0.7671593,0.8102043,0.8593798,0.74064094,0.7956045
hassurname,coleman,has_race_or_color,race_or_color,44,0.6509803921568628,30,0.543040293040293,0.0,0.0,0.7988896,0.81144637,0.80511904,0.7736308,0.7404134,0.7566577
hassurname,coleman,has_race_or_color,african-american,44,0.6509803921568628,35,0.5422619047619048,0.0,0.0,0.7988896,0.81144637,0.80511904,0.8011196,0.74251413,0.77070445
